0.8382170675777256,0.5447409451091398,0.7101849126408051,0.48552890251963476,1.0005671090259012,0.8178090122835022,0.9821325776513119,0.6696700040301645,1.1497579404027949
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0473450173313577,-0.6278466618440589,1.5760056446326027,-0.7133908708099838,2.178267139752742,1.7006385124155659,-0.6399296747802131,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8540327837199164,1.4674642611665516,-0.7577445386771245,-0.8854359279009448,1.7092746399809475,-0.7797065148475069,-0.877257294728488,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9177741901013101,-0.8364767222394844,1.2428872310488495,-0.632151843402432,1.3406244645323977,0.3434730684303623,0.0,-0.7654780969539693,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7161906615626368,1.6949031647192894,-0.8124952238569616,-0.8747000878044431,1.45666949939827,-0.82958755004758,0.0,0.0,-0.815440895862497
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3307002625380457,-0.7093793649738561,0.7906217114430196,1.6644003760060195,1.7193517127058924,-0.6956388181459445,0.0,-0.9017658243244682,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07649888438001272,-0.6771317426249248,0.9111939435309228,1.458503748221052,2.891016926522363,-0.7246773939217062,0.0,0.0,-0.588692203773701
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7845218956451923,-0.6431428475063581,-0.723318999774963,-0.7167075602209131,1.261910860452674,0.0,2.202244608551653,2.0870592893909805,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.526146686913629,0.751309617140224,-0.6871340585827616,-0.7679608998234014,1.1210820865305373,0.0,1.2354672480777122,0.0,2.3240050497700313
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20765898050574588,0.022945921999999994,-0.16927070578194087,-0.25101484922631295,0.05390000000000003,0.0,0.0,0.0,0.0
1.3392634374303347,-0.7153490284153416,0.6956674965476052,1.723032379503588,2.2735349960244355,0.0,0.0,0.5443748143776166,2.7311244093815734
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6029370188000001,-0.12379530103296489,-0.027099999999999985,-0.02563617324605398,0.441728,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
